,Chave,Valor
257,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot60057370541216_-19dot463606431991195_-52dot568495247757426_-19dot438527824999085_13898_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
258,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot60057370541216_-19dot463606431991195_-52dot568495247757426_-19dot438527824999085_13898_10/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot60057370541216_-19dot463606431991195_-52dot568495247757426_-19dot438527824999085_13898_10/eopatch_0_col-0_row-0' does not exist
259,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot21313184755667_-19dot536192423041825_-51dot19100286129298_-19dot503534319952845_13843_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
260,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot831471205032074_-15dot687511175900001_-58dot78857413518812_-15dot66376001411334_15059_0/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
261,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot39744954745861_-19dot61596636695424_-47dot3573176033247_-19dot587988484181153_3573_30/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
262,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot39744954745861_-19dot61596636695424_-47dot3573176033247_-19dot587988484181153_3573_32/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
263,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot39744954745861_-19dot61596636695424_-47dot3573176033247_-19dot587988484181153_3573_37/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
264,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot622293494848854_-15dot25782627366357_-56dot58524256868958_-15dot233068376604246_15160_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
265,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot622293494848854_-15dot25782627366357_-56dot58524256868958_-15dot233068376604246_15160_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
266,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot717332354104826_-13dot580044604674697_-60dot691787462121624_-13dot555051907219706_394_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
267,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot717332354104826_-13dot580044604674697_-60dot691787462121624_-13dot555051907219706_394_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
268,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot423712836278355_-29dot08601159435954_-54dot385983593767776_-29dot0570858423377_12322_27/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
269,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot423712836278355_-29dot08601159435954_-54dot385983593767776_-29dot0570858423377_12322_29/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
270,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot717332354104826_-13dot580044603775377_-60dot691787462121624_-13dot555051907219706_393_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
271,/agrilearn_app/datasets/base/eopatch/input_model/start_2022-02-01_end_2022-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot40316707649935_0dot6360496423771452_-51dot367213155962354_0dot6637046640390736_1238_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
272,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-48dot55158585999941_-19dot989778609095477_-48dot522197122599096_-19dot961415387510097_3475_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
273,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot39178084890699_-19dot145268086053303_-52dot36671974182257_-19dot116332782331995_13753_11/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
274,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot342047175636594_-14dot129625047357987_-54dot31070296586915_-14dot102570574072672_14701_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
275,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot342047175636594_-14dot129625047357987_-54dot31070296586915_-14dot102570574072672_14701_18/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
276,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot18365456700462_-8dot119268640235532_-44dot16092254124225_-8dot091360556544428_2560_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
277,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot00848233798944_-19dot673999495380368_-53dot986038759880834_-19dot652881674449645_13645_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
278,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot00848233798944_-19dot673999495380368_-53dot986038759880834_-19dot652881674449645_13645_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
279,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-48dot35466366599536_-15dot711739191510448_-48dot33004542015998_-15dot68705915145863_16313_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
280,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-48dot35466366599536_-15dot711739191510448_-48dot33004542015998_-15dot68705915145863_16313_15/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
281,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot40367984854611_-19dot07893519540289_-50dot38286794909652_-19dot04835969014755_3170_12/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
282,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot03075880987115_-15dot928954466975028_-51dot99523600723591_-15dot914847307457247_15729_0/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
283,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot82363822612319_-31dot963854439131012_-53dot79045562582643_-31dot948762742306656_13215_14/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
284,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-46dot20109382222205_-14dot867023518720373_-46dot16497338771165_-14dot849161765203235_16256_9/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
285,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot308981372092596_-21dot324403786805245_-54dot2697295485798_-21dot298646376029406_14108_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
286,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot137784202778676_-19dot997905666413313_-57dot11058823196129_-19dot97853281803509_13493_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
287,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot94419213685756_-23dot932736136163722_-53dot908813167293765_-23dot916835955115168_7977_18/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
288,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot92720176325071_-15dot887112450279293_-54dot91322242887197_-15dot85026031206371_15479_15/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
289,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-07-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot478919866058895_-5dot5201971181024865_-44dot452894930356706_-5dot4965295204210065_2009_12/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
290,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot67030182656799_-19dot349400238430235_-51dot64275175219154_-19dot328009452574122_13795_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
291,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot49532517002052_-15dot209560658597466_-45dot468740995400594_-15dot187359297593447_2982_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
292,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot49532517002052_-15dot209560658597466_-45dot468740995400594_-15dot187359297593447_2982_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
293,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot72716809443199_-16dot02995482135788_-56dot70515807858243_-15dot997624451906855_15335_2/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
294,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot72716809443199_-16dot02995482135788_-56dot70515807858243_-15dot997624451906855_15335_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
295,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot72716809443199_-16dot02995482135788_-56dot70515807858243_-15dot997624451906855_15335_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
296,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot72716809443199_-16dot02995482135788_-56dot70515807858243_-15dot997624451906855_15335_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
297,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot605259631526735_-21dot18043727935691_-45dot57801186605474_-21dot159660637828154_4381_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
298,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot61149719473969_-12dot020650806789263_-61dot587669577988606_-11dot997160069781332_287_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
299,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-04-01_end_2021-11-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot06603789823036_3dot0824089597057878_-60dot04825124350002_3dot113447334327077_529_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
300,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-55dot63599111589724_-20dot880632011957744_-55dot61036730031059_-20dot86035900336526_13565_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
301,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot34344224826111_-17dot621674736699678_-53dot32882283940245_-17dot595853372435162_15582_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
302,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot34344224826111_-17dot621674736699678_-53dot32882283940245_-17dot595853372435162_15582_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
303,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-55dot7689287613532_-15dot227227800622474_-55dot748471754168065_-15dot20788922360873_15259_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
304,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot66431989724543_-18dot16668968827844_-54dot63106999078741_-18dot14056320742606_13612_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
305,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot66431989724543_-18dot16668968827844_-54dot63106999078741_-18dot14056320742606_13612_2/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
306,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot66431989724543_-18dot16668968827844_-54dot63106999078741_-18dot14056320742606_13612_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
307,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot09493953722984_-22dot28096557130402_-53dot06914610141143_-22dot265971463512184_13971_2/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
308,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot2089288340984_-11dot499130065400152_-62dot18166310376921_-11dot480548829065183_200_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
309,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot72984953632698_-28dot37196928275614_-52dot70649333879652_-28dot342206538900598_11801_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
310,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-04-01_end_2021-11-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot04905295942649_3dot1463492517166287_-60dot02210349997647_3dot1625189263074276_536_2/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
311,/agrilearn_app/datasets/base/eopatch/input_model/start_2022-04-01_end_2022-11-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot12709642605916_3dot4465212365658426_-60dot10773728244959_3dot4690458714698593_518_0/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
312,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-46dot206807659445865_-15dot620935104071746_-46dot17907777551886_-15dot601132075784616_2875_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
313,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-46dot206807659445865_-15dot620935104071746_-46dot17907777551886_-15dot601132075784616_2875_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
314,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot637225244849105_-15dot121782474181773_-50dot6154252647641_-15dot09842276120145_15662_0/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
315,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot637225244849105_-15dot121782474181773_-50dot6154252647641_-15dot09842276120145_15662_9/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
316,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot99535017576994_-19dot752938307257008_-53dot974737954592904_-19dot727639788145666_13864_11/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
317,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot927357424205695_-18dot389720059233294_-54dot905040810584914_-18dot37164992830151_13639_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
318,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot927357424205695_-18dot389720059233294_-54dot905040810584914_-18dot37164992830151_13639_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
319,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot4484663112712_-14dot178502597117133_-50dot426388044072944_-14dot15457487233243_15636_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
320,/agrilearn_app/datasets/base/eopatch/input_model/start_2022-04-01_end_2022-11-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot26799783173454_3dot0657513156707523_-60dot248112564043545_3dot0972857896075534_508_0/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
321,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-04-01_end_2021-11-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot26799783173454_3dot0657513165700716_-60dot248112564043545_3dot0972857896075534_507_2/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
322,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot185657970239106_-20dot42115834038503_-50dot16675338446105_-20dot393338055706632_4969_12/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
323,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot65069784213165_-17dot07186088577123_-53dot62645666674171_-17dot051823382642965_15543_0/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
324,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot08128109254835_-12dot80010958458962_-49dot05527168903717_-12dot78090190569833_1558_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
325,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-49dot08128109254835_-12dot80010958458962_-49dot05527168903717_-12dot78090190569833_1558_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
326,/agrilearn_app/datasets/base/eopatch/input_model/start_2022-04-01_end_2022-11-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot2982551991181_3dot0889270102733803_-60dot27204037426384_3dot1186572337443863_555_0/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
327,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-07-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot83646317003923_-6dot34791103836369_-44dot813159197039276_-6dot3201998756237_2209_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
328,/agrilearn_app/datasets/base/eopatch/input_model/start_2022-02-01_end_2022-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot86737241340608_0dot404241851380391_-50dot84096194283933_0dot42849636641420824_1259_2/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
329,/agrilearn_app/datasets/base/eopatch/input_model/start_2022-02-01_end_2022-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot86737241340608_0dot404241851380391_-50dot84096194283933_0dot42849636641420824_1259_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
330,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot27872036515271_-19dot965533331897692_-54dot26031736455468_-19dot938227116787967_13678_11/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
331,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot30223915421356_-15dot073453078296895_-52dot28515854642973_-15dot051324016490126_14877_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
332,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot72235345125074_-9dot511504516819967_-44dot707674536950265_-9dot48215235574656_2585_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
333,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-59dot561903669918365_-14dot598426139154922_-59dot53779907546693_-14dot574175219610652_14919_15/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
334,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot65367697501233_-25dot51682530754186_-53dot620435459229036_-25dot50011664316849_9365_15/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
335,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot65367697501233_-25dot51682530754186_-53dot620435459229036_-25dot50011664316849_9365_27/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
336,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot87946421530125_-15dot675151645531965_-56dot851164437288894_-15dot651357035698593_15256_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
337,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot87946421530125_-15dot675151645531965_-56dot851164437288894_-15dot651357035698593_15256_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
338,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot87946421530125_-15dot675151645531965_-56dot851164437288894_-15dot651357035698593_15256_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
339,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot87946421530125_-15dot675151645531965_-56dot851164437288894_-15dot651357035698593_15256_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
340,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot7373136414114_-11dot812308945001746_-47dot701017227562936_-11dot79730112794465_1744_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
341,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot287152915074955_-11dot652991422116372_-58dot26682755874481_-11dot636525552212392_14228_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
342,/agrilearn_app/datasets/base/eopatch/input_model/start_2022-04-01_end_2022-11-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot56028413550439_3dot0326630119884617_-60dot54164661779714_3dot0572180354839698_489_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
343,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-47dot56132029559512_-7dot8575724008455845_-47dot5435436557151_-7dot833176752505093_1696_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
344,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot73110260420179_-28dot0251012435275_-51dot70325482994638_-28dot002104373717835_11518_13/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
345,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot9640310038277_-19dot105507023230473_-54dot934404771662855_-19dot088600561066983_13608_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
346,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-43dot7438386993964_-15dot990818024731992_-43dot73010862651187_-15dot968271801602327_3120_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
